"","X16.cell","late.blastocyst","late.blastocyst.1","X8.cell","early.blastocyst","X16.cell.1","mid.2.cell","X8.cell.1","mid.blastocyst","late.blastocyst.2","early.2.cell","mid.blastocyst.1","early.blastocyst.1","mid.blastocyst.2","mid.blastocyst.3","mid.blastocyst.4","early.2.cell.1","X16.cell.2","X8.cell.2","early.blastocyst.2","early.blastocyst.3","mid.blastocyst.5","mid.blastocyst.6","late.2.cell","mid.blastocyst.7","late.blastocyst.3","X4.cell","early.blastocyst.4","X16.cell.3","mid.blastocyst.8","late.blastocyst.4","early.blastocyst.5","mid.blastocyst.9","X4.cell.1","X16.cell.4","X8.cell.3","X8.cell.4","mid.blastocyst.10","X16.cell.5","X8.cell.5","X8.cell.6","early.blastocyst.6","mid.blastocyst.11","X16.cell.6","X8.cell.7","early.blastocyst.7","early.2.cell.2","X4.cell.2","early.blastocyst.8","early.2.cell.3","X16.cell.7","early.blastocyst.9","mid.blastocyst.12","X4.cell.3","late.2.cell.1","early.blastocyst.10","X16.cell.8","mid.2.cell.1","mid.blastocyst.13","X4.cell.4","X4.cell.5","mid.blastocyst.14","early.blastocyst.11","X8.cell.8","late.blastocyst.5","mid.blastocyst.15","zygote","early.blastocyst.12","early.blastocyst.13","mid.blastocyst.16","X16.cell.9","mid.blastocyst.17","early.blastocyst.14","mid.blastocyst.18","mid.blastocyst.19","mid.blastocyst.20","X16.cell.10","mid.2.cell.2","X16.cell.11","mid.blastocyst.21","X16.cell.12","late.blastocyst.6","X16.cell.13","X16.cell.14","X8.cell.9","X8.cell.10","X16.cell.15","mid.blastocyst.22","early.blastocyst.15","early.blastocyst.16","late.blastocyst.7","mid.blastocyst.23","mid.2.cell.3","X16.cell.16","late.blastocyst.8","X8.cell.11","late.blastocyst.9","late.blastocyst.10","mid.blastocyst.24","X16.cell.17","early.blastocyst.17","early.2.cell.4","X8.cell.12","early.blastocyst.18","X16.cell.18","late.2.cell.2","mid.2.cell.4","X8.cell.13","early.2.cell.5","mid.2.cell.5","X16.cell.19","X16.cell.20","late.blastocyst.11","X8.cell.14","X16.cell.21","mid.blastocyst.25","early.blastocyst.19","mid.blastocyst.26","X8.cell.15","X16.cell.22","late.2.cell.3","X16.cell.23","mid.2.cell.6","X8.cell.16","early.blastocyst.20","late.blastocyst.12","mid.blastocyst.27","X16.cell.24","late.blastocyst.13","late.blastocyst.14","X8.cell.17","X4.cell.6","X16.cell.25","late.blastocyst.15","X16.cell.26","X4.cell.7","X8.cell.18","X8.cell.19","mid.blastocyst.28","X8.cell.20","early.blastocyst.21","X8.cell.21","X8.cell.22","X16.cell.27","X8.cell.23","X8.cell.24","X16.cell.28","mid.blastocyst.29","X8.cell.25","late.blastocyst.16","late.blastocyst.17","mid.blastocyst.30","late.2.cell.4","X8.cell.26","X16.cell.29","X16.cell.30","early.blastocyst.22","zygote.1","mid.blastocyst.31","mid.blastocyst.32","mid.blastocyst.33","late.2.cell.5","X8.cell.27","mid.blastocyst.34","mid.blastocyst.35","X16.cell.31","X8.cell.28","X16.cell.32","X8.cell.29","X8.cell.30","X8.cell.31","X16.cell.33","late.blastocyst.18","X16.cell.34","X16.cell.35","X16.cell.36","X4.cell.8","early.blastocyst.23","mid.blastocyst.36","X16.cell.37","X16.cell.38","X4.cell.9","X8.cell.32","early.blastocyst.24","mid.blastocyst.37","X8.cell.33","X16.cell.39","X16.cell.40","early.blastocyst.25","X8.cell.34","mid.blastocyst.38","mid.blastocyst.39","mid.2.cell.7","zygote.2","mid.blastocyst.40","mid.blastocyst.41","late.blastocyst.19","X16.cell.41","mid.blastocyst.42","mid.2.cell.8","late.blastocyst.20","late.blastocyst.21","early.blastocyst.26","early.blastocyst.27","early.blastocyst.28","mid.blastocyst.43","X16.cell.42","mid.blastocyst.44","mid.blastocyst.45","mid.blastocyst.46","zygote.3","early.blastocyst.29","mid.blastocyst.47","late.blastocyst.22","late.blastocyst.23","early.2.cell.6","late.2.cell.6","X8.cell.35","X16.cell.43","X8.cell.36","early.blastocyst.30","X8.cell.37","late.2.cell.7","mid.2.cell.9","late.blastocyst.24","mid.blastocyst.48","X4.cell.10","X16.cell.44","mid.blastocyst.49","mid.blastocyst.50","early.blastocyst.31","late.blastocyst.25","mid.blastocyst.51","mid.blastocyst.52","early.blastocyst.32","X16.cell.45","mid.blastocyst.53","X16.cell.46","mid.2.cell.10","late.blastocyst.26","early.blastocyst.33","X4.cell.11","early.blastocyst.34","X8.cell.38","X16.cell.47","X16.cell.48","X8.cell.39","X16.cell.49","late.2.cell.8","X4.cell.12","X16.cell.50","mid.blastocyst.54","X8.cell.40","X4.cell.13","late.blastocyst.27","early.blastocyst.35","mid.blastocyst.55","mid.2.cell.11","mid.blastocyst.56","X16.cell.51","X16.cell.52","early.blastocyst.36","mid.blastocyst.57","early.blastocyst.37","X8.cell.41","early.blastocyst.38","X8.cell.42","X16.cell.53","X8.cell.43","X16.cell.54","X16.cell.55","X8.cell.44","early.blastocyst.39","mid.blastocyst.58","mid.blastocyst.59","late.blastocyst.28","X8.cell.45","early.2.cell.7","X16.cell.56","X16.cell.57","early.blastocyst.40","late.blastocyst.29","early.blastocyst.41","early.blastocyst.42","late.2.cell.9","X8.cell.46"
"Prss44",0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,41,0,0,0,0,1373,0,0,209,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,43,0,109,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,59,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,67,0,0,0,0,0,0,249,4,0,0,0,0,0,0,727,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0
"Dip2b",0,250,1,132,0,859,3244,1,516,888,8500,772,700,1,255,128,4361,40,975,340,454,1510,293,6486,368,246,380,100,0,792,4,571,127,445,765,424,3,1107,1389,783,212,116,11,14,365,0,4722,1,2221,3042,39,65,316,97,14948,952,3,1975,36,520,1607,1687,1,183,155,1353,8709,3483,240,1244,0,0,5,223,0,601,11,2621,1008,2,570,272,0,0,68,115,142,803,0,0,723,1124,2795,76,3683,0,729,241,508,1342,0,3036,1968,1077,1,8760,548,198,7317,2825,223,789,50,116,354,1206,250,119,145,128,15429,421,992,499,561,33,185,708,597,419,520,1923,9,0,117,501,163,0,203,225,36,510,2830,1,209,25,0,659,46,534,431,129,12199,5,6,544,2,5314,942,1221,1137,13350,2,65,262,475,0,136,123,637,12,4817,802,769,1,147,18,58,137,29,1,520,2061,438,2425,92,579,1,25,93,2831,369,2605,2840,902,10,2685,470,21,1358,394,374,1297,584,1599,29,795,13,344,424,6590,2194,3,1054,1078,3178,2971,472,29,1347,0,0,13171,3673,944,573,923,166,3,75,12,18,103,986,763,477,146,1897,1302,97,0,912,1043,475,146,395,120,1348,10137,1009,750,482,1014,850,1755,8,732,1423,1,430,0,476,1,1,0,236,153,318,3,0,0,135,844,96,1077,12,24,6022,1102,34,419,41,349,702,15744,373
"Neu3",0,0,0,1,0,0,0,0,1,0,116,0,0,0,6,0,0,0,0,2,0,1,0,4,0,0,0,1,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,447,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103,0,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,60,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,71,1,0,0,0,0,29,0,0,0,1,0,0,0,0,1,1390,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,72,13,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0
"5330426P16Rik",0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,13,0,0,24,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,1,0,0,84,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,36,0,0,12,129,0,1,0,0,0,0,0,0,0,0,6,0,2,10,0,15,105,0,0,139,0,0,0,0,0,4,0,337,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,176,23,0,538,0,0,0,188,0,0,0,0,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,63,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,3508,0,5,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,78,0,282,0,0,0,0,0,0,0,0,0,107,405,0,0,0,0,0,154,0,0,0,0,0,0,2,0,0,0,0,0,0,129,0,0,0,0,0,3,0,0,0,12,0,580,0,0
"Sertad2",0,87,4,0,2602,1,311,75,390,95,890,203,0,891,116,0,584,0,0,0,0,5,84,4965,56,119,1257,19,0,0,438,10,183,331,0,21,38,360,0,1,0,210,2,0,4,3467,752,123,9,590,0,0,6,140,4494,136,0,422,850,90,1195,523,23,0,12,32,1687,0,0,0,0,0,199,3,0,159,1,488,0,214,0,0,0,0,128,41,0,1,0,0,134,0,286,0,0,0,0,351,0,0,4,399,2,217,0,605,125,124,1158,869,0,333,311,0,0,228,205,0,39,9,3861,0,257,0,433,0,0,217,1,27,0,1606,0,574,0,965,0,5,212,0,0,30,0,0,75,0,0,0,6,39,116,282,3050,59,0,191,0,963,30,0,1,4266,17,0,0,0,326,0,0,139,153,0,240,0,0,5,4,0,189,0,0,781,220,0,57,0,47,0,50,1,1,36,587,1256,0,0,0,376,0,159,0,131,0,433,0,644,0,39,813,1,1056,1,0,0,270,457,1735,3,0,0,0,218,2434,1094,2,0,244,0,1,1,3,200,0,9,390,0,0,316,456,0,0,589,1,0,0,2,31,0,2965,526,0,424,31,1818,1,0,0,289,21,0,6,0,0,540,1,401,0,56,0,209,0,1034,147,1481,434,694,16,602,0,5,100,0,143,2,10230,473
"Dennd4a",0,0,12,13,0,1,1658,14,0,0,3226,0,0,5,47,497,2182,1,2,0,592,1,18,3282,0,0,0,0,1,0,0,203,0,314,26,0,69,141,0,723,413,0,1,0,1,0,2542,137,25,1439,0,0,53,42,3087,0,2242,957,0,279,246,182,0,121,14,300,4232,0,0,0,0,0,224,31,0,0,6,1292,0,0,259,0,12,0,0,35,354,74,0,0,0,0,1648,0,0,0,0,0,0,1,0,1648,523,0,2,3713,328,243,4059,679,1,4,0,2,499,0,0,0,114,338,5496,1,657,40,11,0,0,136,116,369,3,433,2,0,67,4,639,107,0,8,0,129,20,36,79,3,50,0,25,0,48,0,7170,169,0,124,0,2920,7,0,0,7437,0,0,0,0,155,20,234,1,125,4,0,0,1039,459,23,0,0,0,0,113,397,0,228,0,1,0,0,3,20,257,679,2534,10,0,1,517,33,664,0,0,325,0,0,0,0,57,395,576,3985,23,0,44,0,1657,609,25,2,50,0,0,2634,1967,0,0,182,262,3,0,0,0,0,0,429,21,0,0,707,0,0,404,198,67,480,151,17,0,5077,319,0,151,118,159,6,2,245,391,0,107,338,0,82,1,80,128,1,0,38,0,173,0,30,1,149,0,0,2146,1,0,0,12,324,0,4402,252
"Ptpn9",0,9,0,18,0,42,382,0,107,0,10,0,0,0,0,0,21,0,0,0,0,0,9,4914,0,539,41,0,0,0,0,17,991,67,8,0,60,0,0,0,0,9,0,0,54,0,213,252,75,128,0,0,1,0,2756,555,0,157,0,522,178,1,0,0,8,14,190,1037,0,0,0,0,76,135,0,0,0,447,0,0,0,0,0,0,0,0,113,7,12,1,0,325,383,0,0,0,0,80,0,466,0,99,0,0,0,705,16,0,342,634,2,0,0,0,0,0,0,0,21,0,2457,65,150,191,0,0,0,0,0,153,13,240,0,0,512,793,256,0,0,120,2,0,365,0,0,2,0,0,40,0,34,0,3728,661,0,0,0,250,0,0,0,3921,0,0,0,14,9,0,7,1,0,1,6,182,0,0,0,2626,0,0,0,97,159,5,0,0,0,0,2,2,0,0,53,34,151,0,0,120,0,118,0,0,0,0,1,0,0,0,0,0,96,81,0,308,1,119,2488,4,0,0,1420,0,2150,12,0,12,193,0,0,0,0,0,0,0,0,0,0,0,308,0,0,205,6,1,0,439,45,0,2659,670,1,0,122,272,4,1839,17,334,0,144,0,66,0,0,0,0,0,0,251,0,0,124,0,0,0,0,25,192,0,0,111,16,0,341,4091,31
"Tcf19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,0,0,444,0,0,0,3338,0,0,25,0,0,1,0,134,0,263,0,0,22,0,0,0,0,0,0,0,313,0,0,1,0,0,0,0,203,0,170,0,0,364,0,140,16,605,1,0,0,1,0,1,0,0,0,0,0,0,0,574,0,238,0,467,0,0,0,0,0,81,96,0,0,0,0,0,80,222,0,0,0,0,0,0,0,0,0,0,4,458,15,10,0,99,0,0,0,132,0,0,0,0,0,0,5758,1,19,0,1,0,349,0,17,0,1,361,1,0,35,429,285,0,0,0,1,0,2,0,0,0,0,0,47,0,0,6,516,0,0,0,0,0,0,0,2,1777,20,0,0,3,0,0,0,0,0,0,44,0,75,12,0,0,2,0,1,5,577,80,0,0,0,0,8,39,0,14,97,0,0,3,0,0,0,11,0,213,0,0,95,0,0,0,0,117,0,0,666,0,0,26,1118,0,0,170,0,0,1400,0,0,0,1,277,0,1,0,0,3,1,0,0,256,0,0,0,0,774,360,0,0,0,0,0,655,161,0,158,0,366,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,45,0,0,0,340,1,0,0,2349,13
"Rab14",5611,254,1751,2652,2612,1691,4187,137,1206,448,13362,257,913,459,1081,1287,8687,756,660,1669,2334,233,630,11670,2008,545,1597,1574,1353,693,1698,1997,1322,791,933,1176,115,1377,1993,765,1301,514,1093,1506,754,20,10522,3469,3211,8775,161,352,1531,524,22095,2262,1186,4770,331,1327,1641,2005,105,570,388,3550,31983,2835,1345,1551,39,755,3046,1248,2,1988,2208,4779,1052,963,2084,279,119,1010,293,195,1142,1669,317,1784,817,287,5508,879,3607,0,846,1754,1737,1320,2711,11322,352,2688,937,17173,1526,2494,15956,4431,1200,1267,1219,260,1549,1560,934,440,311,205,16384,973,1899,887,2158,348,458,1270,1236,1107,852,1759,277,404,945,573,140,361,1136,60,10,1621,300,1077,617,48,511,2034,185,2387,1381,311,12765,660,381,1454,5767,20765,3,4570,2899,20150,28,3529,1806,586,451,217,730,2190,325,5968,2541,250,1165,885,1178,98,1616,216,337,5777,2181,2987,2032,1525,785,255,895,302,2003,2022,6319,19735,268,268,1018,1089,1,2158,768,2783,992,1222,1815,812,1326,758,814,608,28066,525,409,924,1769,7401,9861,526,379,2575,2396,600,21616,9273,980,649,892,107,230,1534,1711,769,1539,560,1213,218,309,1274,2615,1825,3236,517,1662,709,442,800,485,1842,25166,1214,1673,1597,1377,3202,2751,1178,332,2410,28,547,1332,1869,0,1588,118,1741,735,1565,808,887,248,1068,165,334,343,59,164,10693,515,1366,1448,186,1417,1498,14820,401
"Tspyl4",0,0,0,6,0,0,219,0,0,0,3870,0,0,33,0,0,784,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,2408,162,0,1248,0,0,317,0,2349,0,0,164,0,134,115,2,0,0,0,146,2822,0,0,0,0,0,0,280,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,15,0,86,0,0,0,0,0,0,0,0,1147,0,0,0,2040,79,1,3268,659,0,0,0,53,0,0,0,25,0,0,1926,0,49,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,98,0,0,0,2153,0,0,0,725,0,0,0,93,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,544,42,0,0,0,0,0,0,0,0,0,221,1347,1,0,0,0,0,162,0,0,0,0,0,0,0,653,0,16,3906,0,0,0,0,1584,377,0,0,0,0,0,745,371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,0,0,47,0,0,0,0,0,0,1912,0,0,0,0,70,0,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,0,62,0,0,0,1132,0
"Tmem120a",327,78,331,867,588,196,1105,187,533,560,343,44,1390,0,349,0,1,31,411,1256,606,436,38,3091,3,787,2797,59,814,0,377,775,6,1309,821,1056,165,1310,621,2673,1058,1125,12,760,1076,2647,110,1663,1332,51,1044,0,776,737,19419,432,788,752,1,2089,2569,816,3203,313,111,873,702,2581,1,0,2434,42,1023,234,663,784,518,779,1542,166,801,0,192,64,496,468,87,1738,9,0,1149,116,596,1832,43,304,0,570,143,2451,332,2,881,1071,329,6715,329,869,193,758,254,2130,875,476,695,324,445,1202,488,478,18970,1402,284,531,529,201,137,820,228,499,1354,5127,431,812,1235,2156,454,146,309,121,1000,652,835,540,733,92,1820,0,317,397,0,283,6462,546,409,733,43,178,0,0,50,9152,16,0,1509,394,484,534,612,307,368,0,937,802,641,15,396,1,0,1629,32,1206,462,331,20,2364,544,478,1667,229,75,0,30,246,0,0,0,1033,0,598,162,1359,0,1591,1010,0,626,0,54,187,62,890,49,11,1111,57,7993,1830,2,346,904,452,5616,237,2,314,1420,640,13,781,700,2734,236,956,814,227,57,192,470,0,2432,1734,1382,546,3,340,683,1646,4971,1912,1070,634,260,3139,1230,0,114,980,0,1424,334,533,543,37,53,4,1634,1257,590,1640,111,1110,15,1364,0,9,169,36,3226,391,1070,54,516,2897,17640,737
"Fgf7",0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,8,0,0,0,0,515,0,2,42,0,284,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,1,0,0,0,0,1,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0,61,2,0,0,0,0,0,0,0,0,0,38,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,1285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,377,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,1,0,0,0,0,2343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,898,51,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0
"Sqle",0,35,39,968,3115,535,4023,55,0,0,417,0,1438,12,129,186,666,365,444,11,183,146,70,9791,1249,0,89,52,1028,0,1615,308,0,556,352,598,231,1923,0,195,768,0,0,972,273,31,537,829,307,348,927,166,6,1262,12368,84,2,2261,32,1163,1950,269,1,574,175,331,655,1,0,77,413,0,4056,268,0,0,600,1984,1171,0,143,0,1501,858,675,365,739,0,85,0,111,0,1067,387,862,295,105,248,0,1312,1,188,281,8,686,4048,490,2252,624,2176,455,306,308,577,343,0,317,68,403,3,16220,849,843,358,1,0,0,827,184,53,971,1691,110,0,464,850,221,972,19,856,582,1292,802,1285,336,128,1072,6,607,287,648,1,2266,696,95,659,1,597,0,51,0,6273,130,0,13,213,1151,755,381,345,472,0,223,113,706,0,2849,0,0,405,113,2570,1082,2156,0,961,579,1634,34,35,793,529,43,407,1,0,0,220,814,790,320,101,402,339,2,607,2454,287,0,126,923,562,379,513,180,260,8371,1,285,2311,9976,131,15840,576,530,1058,2808,101,0,0,7,34,269,0,48,355,0,1134,1120,0,0,762,938,1178,338,653,327,759,3167,891,959,56,1114,3340,345,47,51,1363,0,815,945,47,48,2769,92,87,740,760,1324,810,427,702,924,0,0,447,166,550,29,464,908,65,1763,2977,8337,916
"Ints6",1633,112,2,402,126,1106,2465,0,73,69,700,135,977,2765,134,437,540,275,770,327,222,1018,220,3301,432,1078,64,209,441,14,0,429,1523,182,655,753,31,123,0,1107,1842,162,1328,279,567,1,431,1421,662,529,21,9,359,0,9717,1237,1,991,0,745,1024,779,14,0,380,142,1595,87,0,197,426,2078,57,613,1,285,133,1436,1073,998,290,0,275,0,96,13,607,0,0,1,341,132,1424,3,83,374,0,306,1966,890,2,202,503,1,2,1858,264,189,658,1927,180,2391,504,182,0,6,164,856,54,33,5914,892,350,513,671,564,437,944,331,391,720,2258,0,1,158,363,180,109,303,832,0,414,671,959,153,3,246,0,29,388,92,169,9577,419,50,176,1,1194,4,0,6,11777,2,22,217,66,0,418,13,1046,11,2,405,142,0,1349,50,602,0,347,731,102,625,1026,64,494,339,49,378,5,716,1205,1261,1069,122,178,1,785,1373,969,0,811,287,186,136,429,714,2195,82,397,1383,0,235,5,26,346,7397,407,0,1201,2,209,6655,627,1,109,151,0,10,1438,339,828,1220,2,416,296,1,936,767,1021,0,959,1600,724,0,1277,72,1239,2473,63,167,800,750,251,506,2161,488,623,24,267,69,3,0,739,8,1111,286,58,413,21,341,3,1141,372,0,233,64,524,0,1092,416,11,0,987,17554,437
"Fam78a",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,120,0,344,0,0,0,0,0,0,0,98,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1811,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2047,0,0,0,0,0,0,0,0,0,0,0,19,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,170,11,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,132,0,0,450,0,78,0,0,0,0,0,0,0,0,1,176,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,31,0
"Mknk1",0,2,793,313,128,0,241,0,0,344,2149,9,249,0,125,0,1532,0,230,7,0,0,10,7051,0,55,1261,0,520,238,888,670,0,695,1262,995,235,2823,136,118,1277,0,2,0,775,0,1768,230,306,930,1094,0,865,2879,10863,539,1,276,0,1042,2149,2,0,175,85,381,4881,0,41,0,10,0,810,153,0,0,146,493,20,492,687,0,1391,273,94,91,0,0,0,0,76,0,510,0,0,0,90,359,0,1388,0,3024,804,6,192,6001,244,5,2650,293,0,1013,438,209,905,1,2,0,410,21,11392,227,140,136,1,294,0,1,251,5,568,440,354,1096,4,404,267,363,231,751,36,290,880,8,375,78,760,0,151,5,197,3,3041,939,0,129,0,4132,0,1,4,5376,57,0,161,244,449,79,552,560,289,0,647,148,52,1,1363,0,79,141,0,518,376,0,2335,5,0,0,0,137,1390,404,365,1745,68,652,1,449,0,102,0,173,0,136,623,0,291,1,440,42,6028,0,0,0,80,927,9360,0,0,30,0,604,3561,175,672,0,1394,860,2,0,132,840,72,75,662,764,0,0,111,1,0,1508,36,1644,107,38,564,0,544,1400,1,783,0,868,140,1202,0,431,0,682,848,552,0,1142,179,0,6,2269,197,246,1,557,21,3,170,0,56,1254,277,47,81,0,0,98,9578,490
"Nr2e1",0,0,0,0,0,0,119,0,0,0,695,0,0,0,0,0,939,0,0,0,0,0,1,77,0,0,0,203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,780,0,0,561,0,0,0,0,363,0,0,54,0,0,0,0,0,0,0,81,2009,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,628,0,0,0,821,0,502,1028,7,0,0,0,0,0,0,1,0,6,0,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2273,4,0,0,340,0,0,0,0,0,0,0,394,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,1208,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,3507,0,0,0,0,770,0,0,21,0,0,0,2,268,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,7,0
"Ndc80",1,233,0,1285,0,952,1298,2,1783,261,13409,490,4235,2098,305,536,11906,116,840,34,0,1504,54,5518,1682,58,100,1673,1296,28,1318,1128,920,164,253,1821,333,1196,780,1976,3051,1214,6,842,1700,51,10207,637,1105,5164,1847,82,916,2375,6023,1109,0,374,204,1288,3121,591,66,1001,428,2430,22433,0,0,4,2,278,943,968,0,44,623,703,1129,76,575,316,157,893,492,642,615,1529,0,1,570,1032,320,1379,86,0,1205,852,629,601,2445,7084,431,1908,4,2166,163,1381,16379,356,832,943,52,769,268,257,1750,457,473,745,6570,1326,97,1013,920,308,489,487,1003,999,1858,492,356,0,314,954,403,480,1163,635,6,1832,1072,914,581,109,1899,174,303,1987,648,37,936,2149,288,853,0,21045,84,1358,304,11208,108,1979,2822,569,1025,554,1317,1514,784,0,275,989,2971,4,1939,2417,611,683,988,446,2352,1483,2104,1291,867,107,2268,124,3439,2511,369,17115,1315,2285,0,888,1712,199,656,420,606,951,1261,320,143,270,720,536,25642,1386,837,479,878,6268,2909,1985,307,2372,0,344,7743,601,158,1691,3295,290,11,1484,996,0,1861,120,1000,1472,805,3776,325,1264,0,1227,1920,1055,1190,1735,684,1506,6356,1126,947,2069,1484,167,2564,20,590,264,0,534,1856,1893,0,1,100,423,1640,510,806,1491,1334,248,1,7,921,140,353,10947,1075,1291,839,209,957,431,10646,1325
